"fecha_hora","fecha","RECORD","Radiacion_global_Wm2","Precipitacion_mm","Rayos_conteo","Dist_km_Avg","Velocidad_viento_ms","Direccion_viento_grados","Rachas_ms","Temperatura_aire_C","VP_mbar_Avg","Presion_atmosferica_mbar","ETos","Rso","Humedad_relativa_porc","RHT_C","TiltNS_deg_Avg","TiltWE_deg_Avg","Radiacion_global_MJm2","CVMeta","Invalid_Wind","TT_C_Avg","Temperatura_superficie_C","Flujo_energia_suelo_Wm2","Radiacion_neta_Wm2","CNR_Wm2_Avg","Temperatura_termocupla1_C","Temperatura_termocupla2_C","Humedad_suelo_5cm_m3m3","Humedad_suelo_40cm_m3m3","archivo_origen"
2025-10-04 05:00:00,2025-10-04,"857",0,0,0,0,0.405,124.3,1.273,11.53,12.56667,1016.698,-0.024,0,93.5,11.5,-0.267,2.25,0,"013CAMPBELLCLIM50535VUE-500004413",0,12,11.14,-0.14,1939,1939,11.78,11.79,0.387,0.491,"CR5000_Table2-6-10.dat"
2025-10-04 06:00:00,2025-10-04,"858",0,0.187,0,0,0.24,77.5,0.707,11.23,12.73333,1017.214,0.001,0.106,96.4,11.2,-0.267,2.217,0,"013CAMPBELLCLIM50535VUE-500004413",0,11.91,10.86,-0.567,1961,1961,11.53,11.53,0.386,0.491,"CR5000_Table2-6-10.dat"
2025-10-04 07:00:00,2025-10-04,"859",7.167,0.017,0,0,0.335,135.6,1.09,11.17,12.63333,1018.114,0.006,0.779,95.1,11.3,-0.233,2.167,0.0258,"013CAMPBELLCLIM50535VUE-500004413",0,11.74,10.79,-0.927,1967,1967,11.27,11.27,0.386,0.491,"CR5000_Table2-6-10.dat"
2025-10-04 08:00:00,2025-10-04,"860",102.8,0,0,0,0.368,142.2,1.132,11.72,13.03333,1018.398,0.062,1.568,92.6,13.2,-0.25,2.217,0.3702,"013CAMPBELLCLIM50535VUE-500004413",0,13.96,11.98,-1.241,1965,1965,11.67,11.67,0.385,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 09:00:00,2025-10-04,"861",118.7,0,0,0,0.298,136.7,0.74,12.58,13.03333,1018.781,0.074,2.281,87.2,14,-0.25,2.25,0.4272,"013CAMPBELLCLIM50535VUE-500004413",0,14.74,13.52,-1.472,1957,1957,12.97,12.97,0.385,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 10:00:00,2025-10-04,"862",181.3,0,0,0,0.518,339.6,1.567,13.63,12.7,1019.281,0.116,2.843,79.4,15.6,-0.233,2.35,0.6528,"013CAMPBELLCLIM50535VUE-500004413",0,16.86,14.79,-1.47,1952,1952,14.21,14.21,0.384,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 11:00:00,2025-10-04,"863",344.5,0,0,0,0.69,331.9,1.893,14.83,12.61667,1019.598,0.212,3.2,69.9,18.2,-0.217,2.283,1.2402,"013CAMPBELLCLIM50535VUE-500004413",0,21.41,16.64,-1.271,1931,1931,16.22,16.22,0.384,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 12:00:00,2025-10-04,"864",432.7,0,0,0,0.66,247.5,2.052,16.82,12.13333,1019.264,0.276,3.33,60.1,20.5,-0.067,2.25,1.5576,"013CAMPBELLCLIM50535VUE-500004413",0,24.71,19.48,-0.886,1939,1939,19.66,19.66,0.383,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 13:00:00,2025-10-04,"865",529,0,0,0,0.937,153.1,2.788,18.07,11.93333,1018.948,0.34,3.212,55.6,21.8,-0.067,2.183,1.9044,"013CAMPBELLCLIM50535VUE-500004413",0,28.9,20.63,-0.219,1949,1949,21.61,21.61,0.383,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 14:00:00,2025-10-04,"866",525.2,0,0,0,1.08,173.8,3.007,18.73,11.73333,1018.414,0.34,2.862,53.7,21.2,0.033,2.133,1.8906,"013CAMPBELLCLIM50535VUE-500004413",0,29.1,21.73,0.819,1955,1955,23.31,23.31,0.383,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 15:00:00,2025-10-04,"867",549.8,0,0,0,1.17,169.8,3.285,19.47,11.61667,1018.014,0.346,2.304,50.4,23.1,-0.15,2.167,1.9794,"013CAMPBELLCLIM50535VUE-500004413",0,32,22.13,2.36,1938,1938,23.75,23.75,0.383,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 16:00:00,2025-10-04,"868",309.3,0,0,0,1.272,150.1,4.062,19.07,11.33333,1017.764,0.205,1.593,51.7,20.7,-0.1,2.15,1.1136,"013CAMPBELLCLIM50535VUE-500004413",0,24.95,20.66,4.044,1931,1931,24.05,24.05,0.382,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 17:00:00,2025-10-04,"869",141.2,0,0,0,1.055,173.7,3.068,17.87,10.93333,1018.148,0.093,0.799,55.1,19,-0.117,2.167,0.5082,"013CAMPBELLCLIM50535VUE-500004413",0,21,18.49,5.547,1916,1916,21.83,21.83,0.382,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 18:00:00,2025-10-04,"870",72.5,0,0,0,1.197,148.7,3.78,16.63,10.8,1018.614,0.019,0.113,58.7,16.9,-0.15,2.15,0.261,"013CAMPBELLCLIM50535VUE-500004413",0,18.2,16.85,6.023,1915,1915,19.87,19.88,0.382,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 19:00:00,2025-10-04,"871",8.67,0,0,0,1.047,146.9,3.158,15.42,10.46667,1019.248,0.01,0,60.7,15.3,-0.15,2.183,0.0312,"013CAMPBELLCLIM50535VUE-500004413",0,15.61,15.27,5.6,1888,1888,17.71,17.71,0.382,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 20:00:00,2025-10-04,"872",0,0,0,0,1.002,153.7,2.797,14.03,10.56667,1019.931,0.003,0,68.7,13.8,-0.117,2.2,0,"013CAMPBELLCLIM50535VUE-500004413",0,14.22,13.87,4.709,1888,1888,15.92,15.92,0.381,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 21:00:00,2025-10-04,"873",0,0,0,0,0.81,143.8,2.302,12.97,10.36667,1020.731,-0.002,0,69.7,12.8,-0.233,2.217,0,"013CAMPBELLCLIM50535VUE-500004413",0,13.34,12.78,3.627,1903,1903,14.48,14.48,0.381,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 22:00:00,2025-10-04,"874",0,0,0,0,0.83,157.7,2.347,12.57,10.13333,1021.098,-0.002,0,69.7,12.6,-0.2,2.283,0,"013CAMPBELLCLIM50535VUE-500004413",0,12.88,12.35,2.545,1911,1911,13.48,13.48,0.381,0.492,"CR5000_Table2-6-10.dat"
2025-10-04 23:00:00,2025-10-04,"875",0,0,0,0,0.857,173.9,2.462,12.18,10.03333,1021.348,-0.002,0,71.4,12.2,-0.217,2.3,0,"013CAMPBELLCLIM50535VUE-500004413",0,12.42,12,1.548,1921,1921,12.84,12.85,0.38,0.492,"CR5000_Table2-6-10.dat"
2025-10-05,2025-10-05,"876",0,0,0,0,0.6,142.2,1.872,11.62,10.01667,1021.248,-0.007,0,74.9,11.3,-0.15,2.2,0,"013CAMPBELLCLIM50535VUE-500004413",0,11.32,11.34,0.64,1954,1954,12.15,12.15,0.38,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 01:00:00,2025-10-05,"877",0,0,0,0,0.61,126,1.867,11.05,10.06667,1021.348,-0.007,0,77.4,11,-0.267,2.217,0,"013CAMPBELLCLIM50535VUE-500004413",0,11.38,10.75,-0.161,1972,1972,11.49,11.49,0.379,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 02:00:00,2025-10-05,"878",0,0,0,0,0.663,145.8,2.153,10.73,10.26667,1021.431,-0.008,0,81.5,10.6,-0.3,2.233,0,"013CAMPBELLCLIM50535VUE-500004413",0,10.7,10.41,-0.865,1995,1995,10.99,10.99,0.379,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 03:00:00,2025-10-05,"879",0,0,0,0,0.667,170.6,1.943,10.35,10.36667,1021.331,-0.008,0,83.9,10.3,-0.25,2.15,0,"013CAMPBELLCLIM50535VUE-500004413",0,10.42,10.05,-1.474,2038,2038,10.46,10.46,0.378,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 04:00:00,2025-10-05,"880",0,0,0,0,0.83,179.3,2.323,10.02,9.616667,1021.498,-0.005,0,72,10,-0.233,2.317,0,"013CAMPBELLCLIM50535VUE-500004413",0,10.27,9.86,-2.023,2051,2051,10.36,10.36,0.378,0.491,"CR5000_Table2-6-10.dat"
2025-10-05 05:00:00,2025-10-05,"881",0,0,0,0,0.668,140.7,1.843,9.45,8.849999,1022.098,-0.006,0,76.3,9.5,-0.25,2.217,0,"013CAMPBELLCLIM50535VUE-500004413",0,9.91,9.33,-2.522,2059,2059,9.99,9.99,0.377,0.491,"CR5000_Table2-6-10.dat"
2025-10-05 06:00:00,2025-10-05,"882",0,0,0,0,0.768,119.4,2.337,9.23,9.05,1023.014,0.011,0.115,80.3,9,-0.317,2.233,0,"013CAMPBELLCLIM50535VUE-500004413",0,9.33,8.97,-2.991,2053,2053,9.55,9.55,0.377,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 07:00:00,2025-10-05,"883",5,0.969,0,0,0.47,130.1,1.582,8.08,9.566667,1023.948,0.006,0.81,92.7,7.8,-0.217,2.3,0.018,"013CAMPBELLCLIM50535VUE-500004413",0,8.6,7.71,-3.449,2072,2072,8.71,8.71,0.376,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 08:00:00,2025-10-05,"884",40.17,0.255,0,0,0.272,86.7,0.933,7.633,9.866667,1024.431,0.023,1.611,93.6,8,-0.317,2.2,0.1446,"013CAMPBELLCLIM50535VUE-500004413",0,9.57,7.519,-3.879,2091,2091,8.22,8.22,0.375,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 09:00:00,2025-10-05,"885",108.7,0,0,0,0.318,348.4,1.245,8.68,9.933333,1025.148,0.061,2.331,83.8,9.7,-0.35,2.317,0.3912,"013CAMPBELLCLIM50535VUE-500004413",0,11.49,9.15,-4.266,2075,2075,8.86,8.86,0.375,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 10:00:00,2025-10-05,"886",170.5,0,0,0,0.435,210.2,1.205,9.85,9.4,1025.748,0.1,2.902,73.3,11.5,-0.133,2.233,0.6138,"013CAMPBELLCLIM50535VUE-500004413",0,13.18,10.98,-4.465,2080,2080,10.47,10.48,0.375,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 11:00:00,2025-10-05,"887",243.3,0,0,0,0.607,148.4,1.733,10.92,9.366667,1026.148,0.145,3.262,69.7,13.1,-0.217,2.2,0.876,"013CAMPBELLCLIM50535VUE-500004413",0,15.54,12.8,-4.36,2077,2077,12.54,12.54,0.375,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 12:00:00,2025-10-05,"888",506.7,0,0,0,0.902,100.4,2.568,12.5,9.25,1026.464,0.286,3.387,59.2,16.2,-0.217,2.15,1.824,"013CAMPBELLCLIM50535VUE-500004413",0,21.68,15.54,-4.006,2067,2067,14.92,14.93,0.374,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 13:00:00,2025-10-05,"889",652.8,0,0,0,1.073,146.8,2.875,14.05,8.983334,1026.364,0.373,3.271,51.2,17.4,-0.267,2.217,2.3502,"013CAMPBELLCLIM50535VUE-500004413",0,26.88,17.16,-3.448,2065,2065,17.59,17.6,0.374,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 14:00:00,2025-10-05,"890",716.5,0,0,0,1.088,155.9,3.132,15.42,8.933333,1025.931,0.412,2.912,50.8,19.3,-0.2,2.15,2.5794,"013CAMPBELLCLIM50535VUE-500004413",0,29.5,19.1,-2.586,2069,2069,19.77,19.77,0.374,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 15:00:00,2025-10-05,"891",672.8,0,0,0,0.99,176.3,3.003,16.52,8.716666,1025.281,0.386,2.35,44.7,20.2,-0.083,2.083,2.4222,"013CAMPBELLCLIM50535VUE-500004413",0,33.31,20.73,-1.277,2066,2066,21.81,21.81,0.373,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 16:00:00,2025-10-05,"892",530.8,0,0,0,0.96,240.2,2.688,17.02,8.083333,1024.498,0.303,1.632,40,20.5,-0.133,2.167,1.911,"013CAMPBELLCLIM50535VUE-500004413",0,30.22,20.22,0.642,2053,2053,22.69,22.69,0.373,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 17:00:00,2025-10-05,"893",367.8,0,0,0,0.858,172.3,2.447,17.08,7.3,1024.081,0.199,0.827,37.9,20.3,-0.133,2.1,1.3242,"013CAMPBELLCLIM50535VUE-500004413",0,26.33,19.49,2.639,2046,2046,22.36,22.36,0.374,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 18:00:00,2025-10-05,"894",142,0,0,0,0.813,230.4,2.39,16.63,7,1024.098,0.054,0.118,36.4,17,-0.117,2.183,0.5112,"013CAMPBELLCLIM50535VUE-500004413",0,19.72,17.41,3.724,2020,2020,20.73,20.73,0.373,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 19:00:00,2025-10-05,"895",11.83,0,0,0,0.767,220.8,2.43,14.75,6.216667,1024.448,-0.001,0,36.8,13.8,-0.2,2.2,0.0426,"013CAMPBELLCLIM50535VUE-500004413",0,12.68,14.18,3.62,1975,1975,16.86,16.86,0.373,0.492,"CR5000_Table2-6-10.dat"
2025-10-05 20:00:00,2025-10-05,"896",0,0,0,0,0.475,65,1.672,12.88,6.083333,1024.814,-0.017,0,45.7,12,-0.367,2.167,0,"013CAMPBELLCLIM50535VUE-500004413",0,9.87,12.08,2.74,1957,1957,13.77,13.76,0.373,0.491,"CR5000_Table2-6-10.dat"
2025-10-05 21:00:00,2025-10-05,"897",0,0,0,0,0.187,72.5,0.518,9.93,6.983334,1024.981,-0.027,0,60.2,8.9,-0.15,2.217,0,"013CAMPBELLCLIM50535VUE-500004413",0,7.328,8.6,1.509,1952,1952,10.77,10.77,0.372,0.491,"CR5000_Table2-6-10.dat"
2025-10-05 22:00:00,2025-10-05,"898",0,0,0,0,0.177,243.6,0.608,8.27,7.55,1024.681,-0.026,0,75,7.3,-0.3,2.283,0,"013CAMPBELLCLIM50535VUE-500004413",0,6.269,7.096,0.172,1974,1974,8.39,8.38,0.372,0.491,"CR5000_Table2-6-10.dat"
2025-10-05 23:00:00,2025-10-05,"899",0,0,0,0,0.183,189.3,0.508,6.817,8.05,1024.264,-0.024,0,82.7,5.9,-0.383,2.217,0,"013CAMPBELLCLIM50535VUE-500004413",0,5.239,5.566,-1.143,1994,1994,6.566,6.565,0.371,0.491,"CR5000_Table2-6-10.dat"
2025-10-06,2025-10-06,"900",0,0,0,0,0.143,237.6,0.328,5.683,8.016666,1023.931,-0.024,0,89.3,4.8,-0.333,2.2,0,"013CAMPBELLCLIM50535VUE-500004413",0,4.47,4.467,-2.366,2038,2038,5.156,5.16,0.371,0.491,"CR5000_Table2-6-10.dat"
2025-10-06 01:00:00,2025-10-06,"901",0,0,0,0,0.217,274.5,0.507,5.417,7.933333,1023.414,-0.023,0,81.1,4.7,-0.3,2.233,0,"013CAMPBELLCLIM50535VUE-500004413",0,4.295,3.979,-3.48,2074,2074,4.144,4.145,0.37,0.491,"CR5000_Table2-6-10.dat"
2025-10-06 02:00:00,2025-10-06,"902",0,0,0,0,0.473,217.4,1.072,6.733,7.783333,1023.031,-0.019,0,82.2,5.7,-0.283,2.217,0,"013CAMPBELLCLIM50535VUE-500004413",0,4.568,5.995,-4.481,2109,2109,4.185,4.184,0.37,0.491,"CR5000_Table2-6-10.dat"
2025-10-06 03:00:00,2025-10-06,"903",0,0,0,0,0.163,247.7,0.395,4.667,7.6,1022.381,-0.023,0,92.8,3.6,-0.383,2.233,0,"013CAMPBELLCLIM50535VUE-500004413",0,2.881,3.637,-5.354,2126,2126,3.53,3.531,0.369,0.491,"CR5000_Table2-6-10.dat"
2025-10-06 04:00:00,2025-10-06,"904",0,0,0,0,0.18,246.5,0.467,3.5,7.383333,1021.548,-0.023,0,95,2.8,-0.35,2.183,0,"013CAMPBELLCLIM50535VUE-500004413",0,2.345,2.379,-6.123,2156,2156,2.517,2.515,0.369,0.491,"CR5000_Table2-6-10.dat"
2025-10-06 05:00:00,2025-10-06,"905",0,0,0,0,0.158,231.1,0.35,3.067,7.3,1021.381,-0.023,0,96.9,2.5,-0.367,2.217,0,"013CAMPBELLCLIM50535VUE-500004413",0,1.943,2.019,-6.852,2173,2173,1.844,1.842,0.368,0.491,"CR5000_Table2-6-10.dat"
2025-10-06 06:00:00,2025-10-06,"906",0,0,0,0,0.35,248.6,0.858,3.9,7.516666,1021.381,0.002,0.124,95.9,3.4,-0.35,2.267,0,"013CAMPBELLCLIM50535VUE-500004413",0,2.53,2.853,-7.539,2150,2150,1.679,1.681,0.368,0.491,"CR5000_Table2-6-10.dat"
2025-10-06 07:00:00,2025-10-06,"907",10,0,0,0,0.19,269.1,0.41,3.217,7.416667,1021.648,0.005,0.839,95.4,2.5,-0.45,2.317,0.036,"013CAMPBELLCLIM50535VUE-500004413",0,2.178,2.286,-8.16,2122,2122,1.64,1.642,0.367,0.491,"CR5000_Table2-6-10.dat"
2025-10-06 08:00:00,2025-10-06,"908",120.7,0,0,0,0.637,319.9,1.722,6.883,8.483334,1021.864,0.064,1.641,81.5,9.9,-0.3,2.333,0.4344,"013CAMPBELLCLIM50535VUE-500004413",0,5.624,6.247,-8.69,2098,2098,3.008,3.005,0.366,0.491,"CR5000_Table2-6-10.dat"
2025-10-06 09:00:00,2025-10-06,"909",310.7,0,0,0,0.672,178.5,2.12,10.95,9.233334,1021.898,0.168,2.357,65.7,15.6,-0.217,2.217,1.1184,"013CAMPBELLCLIM50535VUE-500004413",0,12.27,11.24,-9.07,2125,2125,8.2,8.2,0.366,0.491,"CR5000_Table1_17_10.dat"
2025-10-06 10:00:00,2025-10-06,"910",479.3,0,0,0,0.76,202.5,2.233,13.55,8.95,1021.448,0.276,2.926,54.7,18.2,-0.15,2.183,1.7256,"013CAMPBELLCLIM50535VUE-500004413",0,18.45,14.89,-9.11,2161,2161,13.44,13.44,0.366,0.492,"CR5000_Table1_17_10.dat"
2025-10-06 11:00:00,2025-10-06,"911",618.8,0,0,0,0.843,199.3,2.238,15.53,8.95,1020.964,0.37,3.285,49.9,19.9,-0.167,2.217,2.2278,"013CAMPBELLCLIM50535VUE-500004413",0,23.27,18.05,-8.72,2183,2183,17.82,17.82,0.365,0.492,"CR5000_Table1_17_10.dat"
2025-10-06 12:00:00,2025-10-06,"912",712.2,0,0,0,0.817,129.2,2.268,17.92,9,1020.198,0.446,3.405,41.7,22,-0.067,2.083,2.5638,"013CAMPBELLCLIM50535VUE-500004413",0,29.42,21.19,-7.934,2183,2183,21.11,21.11,0.365,0.491,"CR5000_Table1_17_10.dat"
2025-10-06 13:00:00,2025-10-06,"913",749.2,0,0,0,0.912,327.6,2.435,20.02,8.7,1019.598,0.487,3.288,35.4,23.6,-0.05,2.233,2.697,"013CAMPBELLCLIM50535VUE-500004413",0,33.61,23.72,-6.701,2173,2173,23.88,23.88,0.364,0.491,"CR5000_Table1_17_10.dat"
2025-10-06 14:00:00,2025-10-06,"914",723.3,0,0,0,1.085,136.3,3.408,21.67,8.183333,1019.064,0.483,2.935,29.7,25,-0.033,2.15,2.604,"013CAMPBELLCLIM50535VUE-500004413",0,35.65,25.09,-4.786,2145,2145,25.67,25.67,0.364,0.491,"CR5000_Table1_17_10.dat"
2025-10-06 15:00:00,2025-10-06,"915",660.2,0,0,0,1.178,151.3,3.642,23.08,6.7,1018.498,0.443,2.388,21.6,26.3,0.017,2.15,2.3766,"013CAMPBELLCLIM50535VUE-500004413",0,36.97,26.21,-1.563,2110,2110,27.27,27.27,0.365,0.491,"CR5000_Table1_17_10.dat"
2025-10-06 16:00:00,2025-10-06,"916",534.3,0,0,0,1.075,174.4,3.065,23.28,6.383333,1017.964,0.352,1.661,23.5,26.5,-0.05,2.067,1.9236,"013CAMPBELLCLIM50535VUE-500004413",0,34.9,26.03,2.571,2058,2058,28.04,28.05,0.366,0.491,"CR5000_Table1_17_10.dat"
2025-10-06 17:00:00,2025-10-06,"917",370.7,0,0,0,1.002,149.6,3.495,23.22,7.1,1017.514,0.234,0.839,23.7,25.8,-0.083,2.167,1.3344,"013CAMPBELLCLIM50535VUE-500004413",0,29.97,25.24,5.755,2014,2014,27.94,27.94,0.366,0.491,"CR5000_Table1_17_10.dat"
2025-10-06 18:00:00,2025-10-06,"918",141.3,0,0,0,1,155.9,3.107,22.25,6.3,1017.531,0.072,0.124,25.1,22.3,-0.067,2.233,0.5088,"013CAMPBELLCLIM50535VUE-500004413",0,23.75,23.32,6.838,1997,1997,25.96,25.96,0.366,0.491,"CR5000_Table1_17_10.dat"
2025-10-06 19:00:00,2025-10-06,"919",11.67,0,0,0,0.718,111.4,2.403,19.67,7,1017.948,-0.001,0,35.1,18.4,-0.117,2.267,0.042,"013CAMPBELLCLIM50535VUE-500004413",0,15.6,19.17,6.27,1964,1964,21.75,21.75,0.366,0.491,"CR5000_Table1_17_10.dat"
2025-10-06 20:00:00,2025-10-06,"920",0,0,0,0,0.213,116.2,0.703,15.87,7.5,1018.398,-0.03,0,48.1,14.2,-0.133,2.15,0,"013CAMPBELLCLIM50535VUE-500004413",0,10.48,14.34,4.845,1966,1966,17.52,17.52,0.365,0.491,"CR5000_Table1_17_10.dat"
2025-10-06 21:00:00,2025-10-06,"921",0,0,0,0,0.165,50.7,0.39,12.18,8.416667,1018.598,-0.028,0,64.2,10.8,-0.167,2.267,0,"013CAMPBELLCLIM50535VUE-500004413",0,8.13,10.66,3.056,1966,1966,13.56,13.56,0.365,0.491,"CR5000_Table1_17_10.dat"
2025-10-06 22:00:00,2025-10-06,"922",0,0,0,0,0.142,211.8,0.385,9.9,8.633333,1018.514,-0.027,0,73.1,8.9,-0.267,2.217,0,"013CAMPBELLCLIM50535VUE-500004413",0,6.784,8.4,1.142,1989,1989,10.48,10.48,0.364,0.49,"CR5000_Table1_17_10.dat"
2025-10-06 23:00:00,2025-10-06,"923",0,0,0,0,0.287,280.3,1.008,10.72,8.333333,1018.381,-0.024,0,63.7,10,-0.283,2.233,0,"013CAMPBELLCLIM50535VUE-500004413",0,7.761,9.61,-0.733,1995,1995,8.84,8.83,0.364,0.49,"CR5000_Table1_17_10.dat"
2025-10-07,2025-10-07,"924",0,0,0,0,0.408,294.9,0.837,11.03,8.466666,1018.414,-0.02,0,64.9,10,-0.317,2.217,0,"013CAMPBELLCLIM50535VUE-500004413",0,7.357,10.27,-2.438,2027,2027,8.61,8.61,0.363,0.49,"CR5000_Table1_17_10.dat"
2025-10-07 01:00:00,2025-10-07,"925",0,0,0,0,0.218,254.5,0.507,9.23,8.55,1018.214,-0.025,0,79.3,7.7,-0.183,2.267,0,"013CAMPBELLCLIM50535VUE-500004413",0,5.326,8.33,-3.891,2061,2061,7.848,7.848,0.362,0.49,"CR5000_Table1_17_10.dat"
2025-10-07 02:00:00,2025-10-07,"926",0,0,0,0,0.247,278,0.52,7.683,8.2,1017.331,-0.024,0,76.5,6.7,-0.317,2.217,0,"013CAMPBELLCLIM50535VUE-500004413",0,4.662,6.43,-5.134,2090,2090,6.263,6.261,0.362,0.49,"CR5000_Table1_17_10.dat"
2025-10-07 03:00:00,2025-10-07,"927",0,0,0,0,0.162,133.5,0.362,6.467,8.283334,1016.748,-0.025,0,89.2,5.5,-0.35,2.25,0,"013CAMPBELLCLIM50535VUE-500004413",0,3.671,5.248,-6.276,2139,2139,5.226,5.225,0.361,0.49,"CR5000_Table1_17_10.dat"
2025-10-07 04:00:00,2025-10-07,"928",0,0,0,0,0.178,242.7,0.448,5.767,8.35,1016.598,-0.024,0,92.2,5,-0.317,2.25,0,"013CAMPBELLCLIM50535VUE-500004413",0,3.535,4.58,-7.335,2167,2167,4.396,4.39,0.361,0.49,"CR5000_Table1_17_10.dat"
2025-10-07 05:00:00,2025-10-07,"929",0,0,0,0,0.373,244.6,0.927,6.033,8.333333,1016.481,-0.021,0,82.2,5.8,-0.367,2.2,0,"013CAMPBELLCLIM50535VUE-500004413",0,4.079,4.795,-8.29,2191,2191,3.88,3.883,0.36,0.49,"CR5000_Table1_17_10.dat"
2025-10-07 06:00:00,2025-10-07,"930",0,0,0,0,0.535,299.9,1.187,7.15,8.333333,1016.581,0.006,0.133,87.1,6.1,-0.25,2.267,0,"013CAMPBELLCLIM50535VUE-500004413",0,4.166,6.634,-9.14,2188,2188,4.443,4.442,0.359,0.49,"CR5000_Table1_17_10.dat"
2025-10-07 07:00:00,2025-10-07,"931",10,0,0,0,0.178,267.2,0.413,5.267,8.116667,1016.581,0.006,0.853,92.7,4.8,-0.333,2.283,0.036,"013CAMPBELLCLIM50535VUE-500004413",0,3.39,4.256,-9.82,2215,2215,3.847,3.844,0.359,0.49,"CR5000_Table1_17_10.dat"
2025-10-07 08:00:00,2025-10-07,"932",122.7,0,0,0,0.168,338.1,0.462,8.47,9.25,1016.614,0.068,1.653,74.5,12.5,-0.3,2.317,0.4416,"013CAMPBELLCLIM50535VUE-500004413",0,6.894,7.166,-10.39,2254,2254,4.934,4.927,0.358,0.49,"CR5000_Table1_17_10.dat"
